,value
"0,5|47|67",0.00858751473071823
"0,6|7|45",0.0049796061206896355
"0,6|45|47",0.0049796061206896355
"0,6|45|57",0.0049796061206896355
"0,6|47|57",0.0049796061206896355
"0,7|45|46",0.007229873792475767
"0,7|45|56",0.007229873792475767
"0,7|46|56",0.007229873792475767
"0,45|46|47",0.01914399453709354
"0,45|46|56",0.01914399453709354
"0,45|46|57",0.01914399453709354
"0,45|46|67",0.01914399453709354
"0,45|46|567",0.01914399453709354
"0,45|47|56",0.01914399453709354
"0,45|47|57",0.01914399453709354
"0,45|47|67",0.01914399453709354
"0,45|47|567",0.01914399453709354
"0,45|56|57",0.01914399453709354
"0,45|56|67",0.01914399453709354
"0,45|56|467",0.01914399453709354
"0,45|57|67",0.01914399453709354
"0,45|57|467",0.01914399453709354
"0,45|467|567",0.01914399453709354
"0,46|47|56",0.019469111868062765
"0,46|47|57",0.019807882081875464
"0,46|47|67",0.019360284933753556
"0,46|47|567",0.0204815200752195
"0,46|56|57",0.019469111868062765
"0,46|56|67",0.019360284933753556
"0,46|56|457",0.019469111868062765
"0,46|57|67",0.019360284933753556
"0,46|67|457",0.019360284933753556
"0,46|457|567",0.021115138342204024
"0,47|56|57",0.019469111868062765
"0,47|56|67",0.019360284933753556
"0,47|57|67",0.019360284933753556
"0,47|57|456",0.019807882081875464
"0,47|67|456",0.019360284933753556
"0,47|456|567",0.0204815200752195
"0,56|57|67",0.019360284933753556
"0,56|57|467",0.019469111868062765
"0,56|67|457",0.019360284933753556
"0,56|457|467",0.019469111868062765
"0,57|67|456",0.019360284933753556
"0,57|456|467",0.019807882081875464
"0,67|456|457",0.019360284933753556
"0,456|457|467",0.030582794553194487
"0,456|457|567",0.030582794553194487
"0,456|467|567",0.030582794553194487
"0,457|467|567",0.03148256209460883
"0,4|5|6|7",0.0049796061206896355
"0,4|56|57|67",0.0115565741621605
"0,5|46|47|67",0.00858751473071823
"0,6|45|47|57",0.0049796061206896355
"0,7|45|46|56",0.007229873792475767
"0,45|46|47|56",0.01914399453709354
"0,45|46|47|57",0.01914399453709354
"0,45|46|47|67",0.01914399453709354
"0,45|46|47|567",0.01914399453709354
"0,45|46|56|57",0.01914399453709354
"0,45|46|56|67",0.01914399453709354
"0,45|46|57|67",0.01914399453709354
"0,45|47|56|57",0.01914399453709354
"0,45|47|56|67",0.01914399453709354
"0,45|47|57|67",0.01914399453709354
"0,45|56|57|67",0.01914399453709354
"0,45|56|57|467",0.01914399453709354
"0,46|47|56|57",0.019469111868062765
"0,46|47|56|67",0.019360284933753556
"0,46|47|57|67",0.019360284933753556
"0,46|56|57|67",0.019360284933753556
"0,46|56|67|457",0.019360284933753556
"0,47|56|57|67",0.019360284933753556
"0,47|57|67|456",0.019360284933753556
"0,456|457|467|567",0.030582794553194487
"0,45|46|47|56|57",0.01914399453709354
"0,45|46|47|56|67",0.01914399453709354
"0,45|46|47|57|67",0.01914399453709354
"0,45|46|56|57|67",0.01914399453709354
"0,45|47|56|57|67",0.01914399453709354
"0,46|47|56|57|67",0.019360284933753556
"0,45|46|47|56|57|67",0.01914399453709354
"1,4",0.0093342299899313
"1,5",0.011255754704831599
"1,6",0.005886806790187999
"1,7",0.006170497510482071
"1,45",0.021000443730826494
"1,46",0.02067932994671771
"1,47",0.020242996170453127
"1,56",0.02224291931192283
"1,57",0.021650723112607722
"1,67",0.01983145381861534
"1,456",0.03376389344632453
"1,457",0.03453490042873457
"1,467",0.03465780936861129
"1,567",0.03573954855109943
"1,4567",0.043633279258669715
"1,4|5",0.0093342299899313
"1,4|6",0.005886806790187999
"1,4|7",0.006170497510482071
"1,4|56",0.0093342299899313
"1,4|57",0.0093342299899313
"1,4|67",0.0093342299899313
"1,4|567",0.0093342299899313
"1,5|6",0.005886806790187999
"1,5|7",0.006170497510482071
"1,5|46",0.011255754704831599
"1,5|47",0.011255754704831599
"1,5|67",0.011255754704831599
"1,5|467",0.011255754704831599
"1,6|7",0.005886806790187999
"1,6|45",0.005886806790187999
"1,6|47",0.005886806790187999
"1,6|57",0.005886806790187999
"1,6|457",0.005886806790187999
"1,7|45",0.006170497510482071
"1,7|46",0.006170497510482071
"1,7|56",0.006170497510482071
"1,7|456",0.006170497510482071
"1,45|46",0.02067932994671771
"1,45|47",0.020242996170453127
"1,45|56",0.021000443730826494
"1,45|57",0.021000443730826494
"1,45|67",0.01983145381861534
"1,45|467",0.021000443730826494
"1,45|567",0.021000443730826494
"1,46|47",0.020242996170453127
"1,46|56",0.02067932994671771
"1,46|57",0.02067932994671771
"1,46|67",0.01983145381861534
"1,46|457",0.02067932994671771
"1,46|567",0.02067932994671771
"1,47|56",0.020242996170453127
"1,47|57",0.020242996170453127
"1,47|67",0.01983145381861534
"1,47|456",0.020242996170453127
"1,47|567",0.020242996170453127
"1,56|57",0.021650723112607722
"1,56|67",0.01983145381861534
"1,56|457",0.02224291931192283
"1,56|467",0.02224291931192283
"1,57|67",0.01983145381861534
"1,57|456",0.021650723112607722
"1,57|467",0.021650723112607722
"1,67|456",0.01983145381861534
"1,67|457",0.01983145381861534
"1,456|457",0.03376389344632453
"1,456|467",0.03376389344632453
"1,456|567",0.03376389344632453
"1,457|467",0.03453490042873457
"1,457|567",0.03453490042873457
"1,467|567",0.03465780936861129
"1,4|5|6",0.005886806790187999
"1,4|5|7",0.006170497510482071
"1,4|5|67",0.0093342299899313
"1,4|6|7",0.005886806790187999
"1,4|6|57",0.005886806790187999
"1,4|7|56",0.006170497510482071
"1,4|56|57",0.0093342299899313
"1,4|56|67",0.0093342299899313
"1,4|57|67",0.0093342299899313
"1,5|6|7",0.005886806790187999
"1,5|6|47",0.005886806790187999
"1,5|7|46",0.006170497510482071
"1,5|46|47",0.011255754704831599
"1,5|46|67",0.011255754704831599
"1,5|47|67",0.011255754704831599
"1,6|7|45",0.005886806790187999
"1,6|45|47",0.005886806790187999
"1,6|45|57",0.005886806790187999
"1,6|47|57",0.005886806790187999
"1,7|45|46",0.006170497510482071
"1,7|45|56",0.006170497510482071
"1,7|46|56",0.006170497510482071
"1,45|46|47",0.020242996170453127
"1,45|46|56",0.02067932994671771
"1,45|46|57",0.02067932994671771
"1,45|46|67",0.01983145381861534
"1,45|46|567",0.02067932994671771
"1,45|47|56",0.020242996170453127
"1,45|47|57",0.020242996170453127
"1,45|47|67",0.01983145381861534
"1,45|47|567",0.020242996170453127
"1,45|56|57",0.021000443730826494
"1,45|56|67",0.01983145381861534
"1,45|56|467",0.021000443730826494
"1,45|57|67",0.01983145381861534
"1,45|57|467",0.021000443730826494
"1,45|467|567",0.021000443730826494
"1,46|47|56",0.020242996170453127
"1,46|47|57",0.020242996170453127
"1,46|47|67",0.01983145381861534
"1,46|47|567",0.020242996170453127
"1,46|56|57",0.02067932994671771
"1,46|56|67",0.01983145381861534
"1,46|56|457",0.02067932994671771
"1,46|57|67",0.01983145381861534
"1,46|67|457",0.01983145381861534
"1,46|457|567",0.02067932994671771
"1,47|56|57",0.020242996170453127
"1,47|56|67",0.01983145381861534
"1,47|57|67",0.01983145381861534
"1,47|57|456",0.020242996170453127
"1,47|67|456",0.01983145381861534
"1,47|456|567",0.020242996170453127
"1,56|57|67",0.01983145381861534
"1,56|57|467",0.021650723112607722
"1,56|67|457",0.01983145381861534
"1,56|457|467",0.02224291931192283
"1,57|67|456",0.01983145381861534
"1,57|456|467",0.021650723112607722
"1,67|456|457",0.01983145381861534
"1,456|457|467",0.03376389344632453
"1,456|457|567",0.03376389344632453
"1,456|467|567",0.03376389344632453
"1,457|467|567",0.03453490042873457
"1,4|5|6|7",0.005886806790187999
"1,4|56|57|67",0.0093342299899313
"1,5|46|47|67",0.011255754704831599
"1,6|45|47|57",0.005886806790187999
"1,7|45|46|56",0.006170497510482071
"1,45|46|47|56",0.020242996170453127
"1,45|46|47|57",0.020242996170453127
"1,45|46|47|67",0.01983145381861534
"1,45|46|47|567",0.020242996170453127
"1,45|46|56|57",0.02067932994671771
"1,45|46|56|67",0.01983145381861534
"1,45|46|57|67",0.01983145381861534
"1,45|47|56|57",0.020242996170453127
"1,45|47|56|67",0.01983145381861534
"1,45|47|57|67",0.01983145381861534
"1,45|56|57|67",0.01983145381861534
"1,45|56|57|467",0.021000443730826494
"1,46|47|56|57",0.020242996170453127
"1,46|47|56|67",0.01983145381861534
"1,46|47|57|67",0.01983145381861534
"1,46|56|57|67",0.01983145381861534
"1,46|56|67|457",0.01983145381861534
"1,47|56|57|67",0.01983145381861534
"1,47|57|67|456",0.01983145381861534
"1,456|457|467|567",0.03376389344632453
"1,45|46|47|56|57",0.020242996170453127
"1,45|46|47|56|67",0.01983145381861534
"1,45|46|47|57|67",0.01983145381861534
"1,45|46|56|57|67",0.01983145381861534
"1,45|47|56|57|67",0.01983145381861534
"1,46|47|56|57|67",0.01983145381861534
"1,45|46|47|56|57|67",0.01983145381861534
"2,4",0.005825934019912647
"2,5",0.0050995748896699705
"2,6",0.00836577043076373
"2,7",0.004830692130060133
"2,45",0.015437116469819332
"2,46",0.01627975485641399
"2,47",0.016074328860488013
"2,56",0.016303394800923122
"2,57",0.01611258142660926
"2,67",0.016502783577152014
"2,456",0.02701196376896232
"2,457",0.028325784915568683
"2,467",0.028587054982328632
"2,567",0.02873107706195713
"2,4567",0.03588747795722109
"2,4|5",0.0050995748896699705
"2,4|6",0.005825934019912647
"2,4|7",0.004830692130060133
"2,4|56",0.005825934019912647
"2,4|57",0.005825934019912647
"2,4|67",0.005825934019912647
"2,4|567",0.005825934019912647
"2,5|6",0.0050995748896699705
"2,5|7",0.004830692130060133
"2,5|46",0.0050995748896699705
"2,5|47",0.0050995748896699705
"2,5|67",0.0050995748896699705
"2,5|467",0.0050995748896699705
"2,6|7",0.004830692130060133
"2,6|45",0.00836577043076373
"2,6|47",0.00836577043076373
"2,6|57",0.00836577043076373
"2,6|457",0.00836577043076373
"2,7|45",0.004830692130060133
"2,7|46",0.004830692130060133
"2,7|56",0.004830692130060133
"2,7|456",0.004830692130060133
"2,45|46",0.015437116469819332
"2,45|47",0.015437116469819332
"2,45|56",0.015437116469819332
"2,45|57",0.015437116469819332
"2,45|67",0.015437116469819332
"2,45|467",0.015437116469819332
"2,45|567",0.015437116469819332
"2,46|47",0.016074328860488013
"2,46|56",0.01627975485641399
"2,46|57",0.01611258142660926
"2,46|67",0.01627975485641399
"2,46|457",0.01627975485641399
"2,46|567",0.01627975485641399
"2,47|56",0.016074328860488013
"2,47|57",0.016074328860488013
"2,47|67",0.016074328860488013
"2,47|456",0.016074328860488013
"2,47|567",0.016074328860488013
"2,56|57",0.01611258142660926
"2,56|67",0.016303394800923122
"2,56|457",0.016303394800923122
"2,56|467",0.016303394800923122
"2,57|67",0.01611258142660926
"2,57|456",0.01611258142660926
"2,57|467",0.01611258142660926
"2,67|456",0.016502783577152014
"2,67|457",0.016502783577152014
"2,456|457",0.02701196376896232
"2,456|467",0.02701196376896232
"2,456|567",0.02701196376896232
"2,457|467",0.028325784915568683
"2,457|567",0.028325784915568683
"2,467|567",0.028587054982328632
"2,4|5|6",0.0050995748896699705
"2,4|5|7",0.004830692130060133
"2,4|5|67",0.0050995748896699705
"2,4|6|7",0.004830692130060133
"2,4|6|57",0.005825934019912647
"2,4|7|56",0.004830692130060133
"2,4|56|57",0.005825934019912647
"2,4|56|67",0.005825934019912647
"2,4|57|67",0.005825934019912647
"2,5|6|7",0.004830692130060133
"2,5|6|47",0.0050995748896699705
"2,5|7|46",0.004830692130060133
"2,5|46|47",0.0050995748896699705
"2,5|46|67",0.0050995748896699705
"2,5|47|67",0.0050995748896699705
"2,6|7|45",0.004830692130060133
"2,6|45|47",0.00836577043076373
"2,6|45|57",0.00836577043076373
"2,6|47|57",0.00836577043076373
"2,7|45|46",0.004830692130060133
"2,7|45|56",0.004830692130060133
"2,7|46|56",0.004830692130060133
"2,45|46|47",0.015437116469819332
"2,45|46|56",0.015437116469819332
"2,45|46|57",0.015437116469819332
"2,45|46|67",0.015437116469819332
"2,45|46|567",0.015437116469819332
"2,45|47|56",0.015437116469819332
"2,45|47|57",0.015437116469819332
"2,45|47|67",0.015437116469819332
"2,45|47|567",0.015437116469819332
"2,45|56|57",0.015437116469819332
"2,45|56|67",0.015437116469819332
"2,45|56|467",0.015437116469819332
"2,45|57|67",0.015437116469819332
"2,45|57|467",0.015437116469819332
"2,45|467|567",0.015437116469819332
"2,46|47|56",0.016074328860488013
"2,46|47|57",0.016074328860488013
"2,46|47|67",0.016074328860488013
"2,46|47|567",0.016074328860488013
"2,46|56|57",0.01611258142660926
"2,46|56|67",0.01627975485641399
"2,46|56|457",0.01627975485641399
"2,46|57|67",0.01611258142660926
"2,46|67|457",0.01627975485641399
"2,46|457|567",0.01627975485641399
"2,47|56|57",0.016074328860488013
"2,47|56|67",0.016074328860488013
"2,47|57|67",0.016074328860488013
"2,47|57|456",0.016074328860488013
"2,47|67|456",0.016074328860488013
"2,47|456|567",0.016074328860488013
"2,56|57|67",0.01611258142660926
"2,56|57|467",0.01611258142660926
"2,56|67|457",0.016303394800923122
"2,56|457|467",0.016303394800923122
"2,57|67|456",0.01611258142660926
"2,57|456|467",0.01611258142660926
"2,67|456|457",0.016502783577152014
"2,456|457|467",0.02701196376896232
"2,456|457|567",0.02701196376896232
"2,456|467|567",0.02701196376896232
"2,457|467|567",0.028325784915568683
"2,4|5|6|7",0.004830692130060133
"2,4|56|57|67",0.005825934019912647
"2,5|46|47|67",0.0050995748896699705
"2,6|45|47|57",0.00836577043076373
"2,7|45|46|56",0.004830692130060133
"2,45|46|47|56",0.015437116469819332
"2,45|46|47|57",0.015437116469819332
"2,45|46|47|67",0.015437116469819332
"2,45|46|47|567",0.015437116469819332
"2,45|46|56|57",0.015437116469819332
"2,45|46|56|67",0.015437116469819332
"2,45|46|57|67",0.015437116469819332
"2,45|47|56|57",0.015437116469819332
"2,45|47|56|67",0.015437116469819332
"2,45|47|57|67",0.015437116469819332
"2,45|56|57|67",0.015437116469819332
"2,45|56|57|467",0.015437116469819332
"2,46|47|56|57",0.016074328860488013
"2,46|47|56|67",0.016074328860488013
"2,46|47|57|67",0.016074328860488013
"2,46|56|57|67",0.01611258142660926
"2,46|56|67|457",0.01627975485641399
"2,47|56|57|67",0.016074328860488013
"2,47|57|67|456",0.016074328860488013
"2,456|457|467|567",0.02701196376896232
"2,45|46|47|56|57",0.015437116469819332
"2,45|46|47|56|67",0.015437116469819332
"2,45|46|47|57|67",0.015437116469819332
"2,45|46|56|57|67",0.015437116469819332
"2,45|47|56|57|67",0.015437116469819332
"2,46|47|56|57|67",0.016074328860488013
"2,45|46|47|56|57|67",0.015437116469819332
"3,4",0.007630503884241233
"3,5",0.006859932355115597
"3,6",0.004414892495805408
"3,7",0.011499745570148894
"3,45",0.018499632363094303
"3,46",0.019813680739328324
"3,47",0.022090593678936076
"3,56",0.01914424916806583
"3,57",0.022154922729581986
"3,67",0.022126221986674893
"3,456",0.03276349265128907
"3,457",0.03581190375449854
"3,467",0.03649779531088814
"3,567",0.03590160973115913
"3,4567",0.04520452623302971
"3,4|5",0.006859932355115597
"3,4|6",0.004414892495805408
"3,4|7",0.007630503884241233
"3,4|56",0.007630503884241233
"3,4|57",0.007630503884241233
"3,4|67",0.007630503884241233
"3,4|567",0.007630503884241233
"3,5|6",0.004414892495805408
"3,5|7",0.006859932355115597
"3,5|46",0.006859932355115597
"3,5|47",0.006859932355115597
"3,5|67",0.006859932355115597
"3,5|467",0.006859932355115597
"3,6|7",0.004414892495805408
"3,6|45",0.004414892495805408
"3,6|47",0.004414892495805408
"3,6|57",0.004414892495805408
"3,6|457",0.004414892495805408
"3,7|45",0.011499745570148894
"3,7|46",0.011499745570148894
"3,7|56",0.011499745570148894
"3,7|456",0.011499745570148894
"3,45|46",0.018499632363094303
"3,45|47",0.018499632363094303
"3,45|56",0.018499632363094303
"3,45|57",0.018499632363094303
"3,45|67",0.018499632363094303
"3,45|467",0.018499632363094303
"3,45|567",0.018499632363094303
"3,46|47",0.019813680739328324
"3,46|56",0.01914424916806583
"3,46|57",0.019813680739328324
"3,46|67",0.019813680739328324
"3,46|457",0.019813680739328324
"3,46|567",0.019813680739328324
"3,47|56",0.01914424916806583
"3,47|57",0.022090593678936076
"3,47|67",0.022090593678936076
"3,47|456",0.022090593678936076
"3,47|567",0.022090593678936076
"3,56|57",0.01914424916806583
"3,56|67",0.01914424916806583
"3,56|457",0.01914424916806583
"3,56|467",0.01914424916806583
"3,57|67",0.022126221986674893
"3,57|456",0.022154922729581986
"3,57|467",0.022154922729581986
"3,67|456",0.022126221986674893
"3,67|457",0.022126221986674893
"3,456|457",0.03276349265128907
"3,456|467",0.03276349265128907
"3,456|567",0.03276349265128907
"3,457|467",0.03581190375449854
"3,457|567",0.03581190375449854
"3,467|567",0.03590160973115913
"3,4|5|6",0.004414892495805408
"3,4|5|7",0.006859932355115597
"3,4|5|67",0.006859932355115597
"3,4|6|7",0.004414892495805408
"3,4|6|57",0.004414892495805408
"3,4|7|56",0.007630503884241233
"3,4|56|57",0.007630503884241233
"3,4|56|67",0.007630503884241233
"3,4|57|67",0.007630503884241233
"3,5|6|7",0.004414892495805408
"3,5|6|47",0.004414892495805408
"3,5|7|46",0.006859932355115597
"3,5|46|47",0.006859932355115597
"3,5|46|67",0.006859932355115597
"3,5|47|67",0.006859932355115597
"3,6|7|45",0.004414892495805408
"3,6|45|47",0.004414892495805408
"3,6|45|57",0.004414892495805408
"3,6|47|57",0.004414892495805408
"3,7|45|46",0.011499745570148894
"3,7|45|56",0.011499745570148894
"3,7|46|56",0.011499745570148894
"3,45|46|47",0.018499632363094303
"3,45|46|56",0.018499632363094303
"3,45|46|57",0.018499632363094303
"3,45|46|67",0.018499632363094303
"3,45|46|567",0.018499632363094303
"3,45|47|56",0.018499632363094303
"3,45|47|57",0.018499632363094303
"3,45|47|67",0.018499632363094303
"3,45|47|567",0.018499632363094303
"3,45|56|57",0.018499632363094303
"3,45|56|67",0.018499632363094303
"3,45|56|467",0.018499632363094303
"3,45|57|67",0.018499632363094303
"3,45|57|467",0.018499632363094303
"3,45|467|567",0.018499632363094303
"3,46|47|56",0.01914424916806583
"3,46|47|57",0.019813680739328324
"3,46|47|67",0.019813680739328324
"3,46|47|567",0.019813680739328324
"3,46|56|57",0.01914424916806583
"3,46|56|67",0.01914424916806583
"3,46|56|457",0.01914424916806583
"3,46|57|67",0.019813680739328324
"3,46|67|457",0.019813680739328324
"3,46|457|567",0.019813680739328324
"3,47|56|57",0.01914424916806583
"3,47|56|67",0.01914424916806583
"3,47|57|67",0.022090593678936076
"3,47|57|456",0.022090593678936076
"3,47|67|456",0.022090593678936076
"3,47|456|567",0.022090593678936076
"3,56|57|67",0.01914424916806583
"3,56|57|467",0.01914424916806583
"3,56|67|457",0.01914424916806583
"3,56|457|467",0.01914424916806583
"3,57|67|456",0.022126221986674893
"3,57|456|467",0.022154922729581986
"3,67|456|457",0.022126221986674893
"3,456|457|467",0.03276349265128907
"3,456|457|567",0.03276349265128907
"3,456|467|567",0.03276349265128907
"3,457|467|567",0.03581190375449854
"3,4|5|6|7",0.004414892495805408
"3,4|56|57|67",0.007630503884241233
"3,5|46|47|67",0.006859932355115597
"3,6|45|47|57",0.004414892495805408
"3,7|45|46|56",0.011499745570148894
"3,45|46|47|56",0.018499632363094303
"3,45|46|47|57",0.018499632363094303
"3,45|46|47|67",0.018499632363094303
"3,45|46|47|567",0.018499632363094303
"3,45|46|56|57",0.018499632363094303
"3,45|46|56|67",0.018499632363094303
"3,45|46|57|67",0.018499632363094303
"3,45|47|56|57",0.018499632363094303
"3,45|47|56|67",0.018499632363094303
"3,45|47|57|67",0.018499632363094303
"3,45|56|57|67",0.018499632363094303
"3,45|56|57|467",0.018499632363094303
"3,46|47|56|57",0.01914424916806583
"3,46|47|56|67",0.01914424916806583
"3,46|47|57|67",0.019813680739328324
"3,46|56|57|67",0.01914424916806583
"3,46|56|67|457",0.01914424916806583
"3,47|56|57|67",0.01914424916806583
"3,47|57|67|456",0.022090593678936076
"3,456|457|467|567",0.03276349265128907
"3,45|46|47|56|57",0.018499632363094303
"3,45|46|47|56|67",0.018499632363094303
"3,45|46|47|57|67",0.018499632363094303
"3,45|46|56|57|67",0.018499632363094303
"3,45|47|56|57|67",0.018499632363094303
"3,46|47|56|57|67",0.01914424916806583
"3,45|46|47|56|57|67",0.018499632363094303
"01,4",0.019981279150501883
"01,5",0.020900310930829124
"01,6",0.015468536357812668
"01,7",0.018507684453791168
"01,45",0.05679311445194055
"01,46",0.05611570934562103
"01,47",0.056119299909070594
"01,56",0.05635978288063884
"01,57",0.05999117251605355
"01,67",0.056354522286597236
"01,456",0.08906939254515052
"01,457",0.09344651374650506
"01,467",0.09363962438759459
"01,567",0.0960513490039237
"01,4567",0.11344315106134394
"01,4|5",0.019981279150501883
"01,4|6",0.015468536357812668
"01,4|7",0.018507684453791168
"01,4|56",0.019981279150501883
"01,4|57",0.019981279150501883
"01,4|67",0.019981279150501883
"01,4|567",0.019981279150501883
"01,5|6",0.015468536357812668
"01,5|7",0.018507684453791168
"01,5|46",0.020900310930829124
"01,5|47",0.020900310930829124
"01,5|67",0.020900310930829124
"01,5|467",0.020900310930829124
"01,6|7",0.015468536357812668
"01,6|45",0.015468536357812668
"01,6|47",0.015468536357812668
"01,6|57",0.015468536357812668
"01,6|457",0.015468536357812668
"01,7|45",0.018507684453791168
"01,7|46",0.018507684453791168
"01,7|56",0.018507684453791168
"01,7|456",0.018507684453791168
"01,45|46",0.05611570934562103
"01,45|47",0.056119299909070594
"01,45|56",0.05635978288063884
"01,45|57",0.05679311445194055
"01,45|67",0.056354522286597236
"01,45|467",0.05679311445194055
"01,45|567",0.05679311445194055
"01,46|47",0.05611570934562103
"01,46|56",0.05611570934562103
"01,46|57",0.05611570934562103
"01,46|67",0.05611570934562103
"01,46|457",0.05611570934562103
"01,46|567",0.05611570934562103
"01,47|56",0.056119299909070594
"01,47|57",0.056119299909070594
"01,47|67",0.056119299909070594
"01,47|456",0.056119299909070594
"01,47|567",0.056119299909070594
"01,56|57",0.05635978288063884
"01,56|67",0.056354522286597236
"01,56|457",0.05635978288063884
"01,56|467",0.05635978288063884
"01,57|67",0.056354522286597236
"01,57|456",0.05999117251605355
"01,57|467",0.05999117251605355
"01,67|456",0.056354522286597236
"01,67|457",0.056354522286597236
"01,456|457",0.08906939254515052
"01,456|467",0.08906939254515052
"01,456|567",0.08906939254515052
"01,457|467",0.09344651374650506
"01,457|567",0.09344651374650506
"01,467|567",0.09363962438759459
"01,4|5|6",0.015468536357812668
"01,4|5|7",0.018507684453791168
"01,4|5|67",0.019981279150501883
"01,4|6|7",0.015468536357812668
"01,4|6|57",0.015468536357812668
"01,4|7|56",0.018507684453791168
"01,4|56|57",0.019981279150501883
"01,4|56|67",0.019981279150501883
"01,4|57|67",0.019981279150501883
"01,5|6|7",0.015468536357812668
"01,5|6|47",0.015468536357812668
"01,5|7|46",0.018507684453791168
"01,5|46|47",0.020900310930829124
"01,5|46|67",0.020900310930829124
"01,5|47|67",0.020900310930829124
"01,6|7|45",0.015468536357812668
"01,6|45|47",0.015468536357812668
"01,6|45|57",0.015468536357812668
"01,6|47|57",0.015468536357812668
"01,7|45|46",0.018507684453791168
"01,7|45|56",0.018507684453791168
"01,7|46|56",0.018507684453791168
"01,45|46|47",0.05611570934562103
"01,45|46|56",0.05611570934562103
"01,45|46|57",0.05611570934562103
"01,45|46|67",0.05611570934562103
"01,45|46|567",0.05611570934562103
"01,45|47|56",0.056119299909070594
"01,45|47|57",0.056119299909070594
"01,45|47|67",0.056119299909070594
"01,45|47|567",0.056119299909070594
"01,45|56|57",0.05635978288063884
"01,45|56|67",0.056354522286597236
"01,45|56|467",0.05635978288063884
"01,45|57|67",0.056354522286597236
"01,45|57|467",0.05679311445194055
"01,45|467|567",0.05679311445194055
"01,46|47|56",0.05611570934562103
"01,46|47|57",0.05611570934562103
"01,46|47|67",0.05611570934562103
"01,46|47|567",0.05611570934562103
"01,46|56|57",0.05611570934562103
"01,46|56|67",0.05611570934562103
"01,46|56|457",0.05611570934562103
"01,46|57|67",0.05611570934562103
"01,46|67|457",0.05611570934562103
"01,46|457|567",0.05611570934562103
"01,47|56|57",0.056119299909070594
"01,47|56|67",0.056119299909070594
"01,47|57|67",0.056119299909070594
"01,47|57|456",0.056119299909070594
"01,47|67|456",0.056119299909070594
"01,47|456|567",0.056119299909070594
"01,56|57|67",0.056354522286597236
"01,56|57|467",0.05635978288063884
"01,56|67|457",0.056354522286597236
"01,56|457|467",0.05635978288063884
"01,57|67|456",0.056354522286597236
"01,57|456|467",0.05999117251605355
"01,67|456|457",0.056354522286597236
"01,456|457|467",0.08906939254515052
"01,456|457|567",0.08906939254515052
"01,456|467|567",0.08906939254515052
"01,457|467|567",0.09344651374650506
"01,4|5|6|7",0.015468536357812668
"01,4|56|57|67",0.019981279150501883
"01,5|46|47|67",0.020900310930829124
"01,6|45|47|57",0.015468536357812668
"01,7|45|46|56",0.018507684453791168
"01,45|46|47|56",0.05611570934562103
