,value
"0,5|46|47",0.2533112785062616
"0,5|46|67",0.2533112785062616
"0,5|47|67",0.2533112785062616
"0,6|7|45",0.09431323369738183
"0,6|45|47",0.11813295978434636
"0,6|45|57",0.11813295978434636
"0,6|47|57",0.11813295978434636
"0,7|45|46",0.09431323369738183
"0,7|45|56",0.09431323369738183
"0,7|46|56",0.09431323369738183
"0,45|46|47",1.0433627451183383
"0,45|46|56",0.480862981790608
"0,45|46|57",0.4569982490403663
"0,45|46|67",0.3286489947402248
"0,45|46|567",0.897307476857358
"0,45|47|56",0.480862981790608
"0,45|47|57",0.4569982490403663
"0,45|47|67",0.3286489947402248
"0,45|47|567",0.897307476857358
"0,45|56|57",0.4569982490403663
"0,45|56|67",0.3286489947402248
"0,45|56|467",0.480862981790608
"0,45|57|67",0.3286489947402248
"0,45|57|467",0.4569982490403663
"0,45|467|567",0.897307476857358
"0,46|47|56",0.480862981790608
"0,46|47|57",0.4569982490403663
"0,46|47|67",0.3286489947402248
"0,46|47|567",0.897307476857358
"0,46|56|57",0.4569982490403663
"0,46|56|67",0.3286489947402248
"0,46|56|457",0.480862981790608
"0,46|57|67",0.3286489947402248
"0,46|67|457",0.3286489947402248
"0,46|457|567",0.897307476857358
"0,47|56|57",0.4569982490403663
"0,47|56|67",0.3286489947402248
"0,47|57|67",0.3286489947402248
"0,47|57|456",0.4569982490403663
"0,47|67|456",0.3286489947402248
"0,47|456|567",0.897307476857358
"0,56|57|67",0.3286489947402248
"0,56|57|467",0.4569982490403663
"0,56|67|457",0.3286489947402248
"0,56|457|467",0.480862981790608
"0,57|67|456",0.3286489947402248
"0,57|456|467",0.4569982490403663
"0,67|456|457",0.3286489947402248
"0,456|457|467",1.2635266488236925
"0,456|457|567",0.897307476857358
"0,456|467|567",0.897307476857358
"0,457|467|567",0.897307476857358
"0,4|5|6|7",0.09431323369738183
"0,4|56|57|67",0.3286489947402248
"0,5|46|47|67",0.2533112785062616
"0,6|45|47|57",0.11813295978434636
"0,7|45|46|56",0.09431323369738183
"0,45|46|47|56",0.480862981790608
"0,45|46|47|57",0.4569982490403663
"0,45|46|47|67",0.3286489947402248
"0,45|46|47|567",0.897307476857358
"0,45|46|56|57",0.4569982490403663
"0,45|46|56|67",0.3286489947402248
"0,45|46|57|67",0.3286489947402248
"0,45|47|56|57",0.4569982490403663
"0,45|47|56|67",0.3286489947402248
"0,45|47|57|67",0.3286489947402248
"0,45|56|57|67",0.3286489947402248
"0,45|56|57|467",0.4569982490403663
"0,46|47|56|57",0.4569982490403663
"0,46|47|56|67",0.3286489947402248
"0,46|47|57|67",0.3286489947402248
"0,46|56|57|67",0.3286489947402248
"0,46|56|67|457",0.3286489947402248
"0,47|56|57|67",0.3286489947402248
"0,47|57|67|456",0.3286489947402248
"0,456|457|467|567",0.897307476857358
"0,45|46|47|56|57",0.4569982490403663
"0,45|46|47|56|67",0.3286489947402248
"0,45|46|47|57|67",0.3286489947402248
"0,45|46|56|57|67",0.3286489947402248
"0,45|47|56|57|67",0.3286489947402248
"0,46|47|56|57|67",0.3286489947402248
"0,45|46|47|56|57|67",0.3286489947402248
"1,4",0.20075702007679527
"1,5",0.8353438278416044
"1,6",0.2978410862010209
"1,7",0.12330492374984259
"1,45",1.0107141896186276
"1,46",0.6435041743064686
"1,47",0.42675381349243635
"1,56",1.0147499910706073
"1,57",1.0687269840712668
"1,67",0.5573878389630997
"1,456",1.3037530450464825
"1,457",1.3449559574862995
"1,467",1.1072251981456827
"1,567",1.361801859152478
"1,4567",1.6977415563599338
"1,4|5",0.20075702007679527
"1,4|6",0.20075702007679527
"1,4|7",0.12330492374984259
"1,4|56",0.20075702007679527
"1,4|57",0.20075702007679527
"1,4|67",0.20075702007679527
"1,4|567",0.20075702007679527
"1,5|6",0.2978410862010209
"1,5|7",0.12330492374984259
"1,5|46",0.6435041743064686
"1,5|47",0.42675381349243635
"1,5|67",0.5573878389630997
"1,5|467",0.8353438278416044
"1,6|7",0.12330492374984259
"1,6|45",0.2978410862010209
"1,6|47",0.2978410862010209
"1,6|57",0.2978410862010209
"1,6|457",0.2978410862010209
"1,7|45",0.12330492374984259
"1,7|46",0.12330492374984259
"1,7|56",0.12330492374984259
"1,7|456",0.12330492374984259
"1,45|46",0.6435041743064686
"1,45|47",0.42675381349243635
"1,45|56",1.0107141896186276
"1,45|57",1.0107141896186276
"1,45|67",0.5573878389630997
"1,45|467",1.0107141896186276
"1,45|567",1.0107141896186276
"1,46|47",0.42675381349243635
"1,46|56",0.6435041743064686
"1,46|57",0.6435041743064686
"1,46|67",0.5573878389630997
"1,46|457",0.6435041743064686
"1,46|567",0.6435041743064686
"1,47|56",0.42675381349243635
"1,47|57",0.42675381349243635
"1,47|67",0.42675381349243635
"1,47|456",0.42675381349243635
"1,47|567",0.42675381349243635
"1,56|57",1.0147499910706073
"1,56|67",0.5573878389630997
"1,56|457",1.0147499910706073
"1,56|467",1.0147499910706073
"1,57|67",0.5573878389630997
"1,57|456",1.0687269840712668
"1,57|467",1.0687269840712668
"1,67|456",0.5573878389630997
"1,67|457",0.5573878389630997
"1,456|457",1.3037530450464825
"1,456|467",1.1072251981456827
"1,456|567",1.3037530450464825
"1,457|467",1.1072251981456827
"1,457|567",1.3449559574862995
"1,467|567",1.1072251981456827
"1,4|5|6",0.20075702007679527
"1,4|5|7",0.12330492374984259
"1,4|5|67",0.20075702007679527
"1,4|6|7",0.12330492374984259
"1,4|6|57",0.20075702007679527
"1,4|7|56",0.12330492374984259
"1,4|56|57",0.20075702007679527
"1,4|56|67",0.20075702007679527
"1,4|57|67",0.20075702007679527
"1,5|6|7",0.12330492374984259
"1,5|6|47",0.2978410862010209
"1,5|7|46",0.12330492374984259
"1,5|46|47",0.42675381349243635
"1,5|46|67",0.5573878389630997
"1,5|47|67",0.42675381349243635
"1,6|7|45",0.12330492374984259
"1,6|45|47",0.2978410862010209
"1,6|45|57",0.2978410862010209
"1,6|47|57",0.2978410862010209
"1,7|45|46",0.12330492374984259
"1,7|45|56",0.12330492374984259
"1,7|46|56",0.12330492374984259
"1,45|46|47",0.42675381349243635
"1,45|46|56",0.6435041743064686
"1,45|46|57",0.6435041743064686
"1,45|46|67",0.5573878389630997
"1,45|46|567",0.6435041743064686
"1,45|47|56",0.42675381349243635
"1,45|47|57",0.42675381349243635
"1,45|47|67",0.42675381349243635
"1,45|47|567",0.42675381349243635
"1,45|56|57",1.0107141896186276
"1,45|56|67",0.5573878389630997
"1,45|56|467",1.0107141896186276
"1,45|57|67",0.5573878389630997
"1,45|57|467",1.0107141896186276
"1,45|467|567",1.0107141896186276
"1,46|47|56",0.42675381349243635
"1,46|47|57",0.42675381349243635
"1,46|47|67",0.42675381349243635
"1,46|47|567",0.42675381349243635
"1,46|56|57",0.6435041743064686
"1,46|56|67",0.5573878389630997
"1,46|56|457",0.6435041743064686
"1,46|57|67",0.5573878389630997
"1,46|67|457",0.5573878389630997
"1,46|457|567",0.6435041743064686
"1,47|56|57",0.42675381349243635
"1,47|56|67",0.42675381349243635
"1,47|57|67",0.42675381349243635
"1,47|57|456",0.42675381349243635
"1,47|67|456",0.42675381349243635
"1,47|456|567",0.42675381349243635
"1,56|57|67",0.5573878389630997
"1,56|57|467",1.0147499910706073
"1,56|67|457",0.5573878389630997
"1,56|457|467",1.0147499910706073
"1,57|67|456",0.5573878389630997
"1,57|456|467",1.0687269840712668
"1,67|456|457",0.5573878389630997
"1,456|457|467",1.1072251981456827
"1,456|457|567",1.3037530450464825
"1,456|467|567",1.1072251981456827
"1,457|467|567",1.1072251981456827
"1,4|5|6|7",0.12330492374984259
"1,4|56|57|67",0.20075702007679527
"1,5|46|47|67",0.42675381349243635
"1,6|45|47|57",0.2978410862010209
"1,7|45|46|56",0.12330492374984259
"1,45|46|47|56",0.42675381349243635
"1,45|46|47|57",0.42675381349243635
"1,45|46|47|67",0.42675381349243635
"1,45|46|47|567",0.42675381349243635
"1,45|46|56|57",0.6435041743064686
"1,45|46|56|67",0.5573878389630997
"1,45|46|57|67",0.5573878389630997
"1,45|47|56|57",0.42675381349243635
"1,45|47|56|67",0.42675381349243635
"1,45|47|57|67",0.42675381349243635
"1,45|56|57|67",0.5573878389630997
"1,45|56|57|467",1.0107141896186276
"1,46|47|56|57",0.42675381349243635
"1,46|47|56|67",0.42675381349243635
"1,46|47|57|67",0.42675381349243635
"1,46|56|57|67",0.5573878389630997
"1,46|56|67|457",0.5573878389630997
"1,47|56|57|67",0.42675381349243635
"1,47|57|67|456",0.42675381349243635
"1,456|457|467|567",1.1072251981456827
"1,45|46|47|56|57",0.42675381349243635
"1,45|46|47|56|67",0.42675381349243635
"1,45|46|47|57|67",0.42675381349243635
"1,45|46|56|57|67",0.5573878389630997
"1,45|47|56|57|67",0.42675381349243635
"1,46|47|56|57|67",0.42675381349243635
"1,45|46|47|56|57|67",0.42675381349243635
"2,4",0.08929937458449466
"2,5",0.26970028608461044
"2,6",0.724950178151961
"2,7",0.10654018141046592
"2,45",0.4988056194677401
"2,46",0.8689149873170546
"2,47",0.3372851686554493
"2,56",0.8945110940332194
"2,57",0.5183197344278415
"2,67",0.9211595624427635
"2,456",1.1643917616791868
"2,457",0.9602898424417203
"2,467",1.2228146614330893
"2,567",1.2167104055954325
"2,4567",1.5606644596132428
"2,4|5",0.08929937458449466
"2,4|6",0.08929937458449466
"2,4|7",0.08929937458449466
"2,4|56",0.08929937458449466
"2,4|57",0.08929937458449466
"2,4|67",0.08929937458449466
"2,4|567",0.08929937458449466
"2,5|6",0.26970028608461044
"2,5|7",0.10654018141046592
"2,5|46",0.26970028608461044
"2,5|47",0.26970028608461044
"2,5|67",0.26970028608461044
"2,5|467",0.26970028608461044
"2,6|7",0.10654018141046592
"2,6|45",0.4988056194677401
"2,6|47",0.3372851686554493
"2,6|57",0.5183197344278415
"2,6|457",0.724950178151961
"2,7|45",0.10654018141046592
"2,7|46",0.10654018141046592
"2,7|56",0.10654018141046592
"2,7|456",0.10654018141046592
"2,45|46",0.4988056194677401
"2,45|47",0.3372851686554493
"2,45|56",0.4988056194677401
"2,45|57",0.4988056194677401
"2,45|67",0.4988056194677401
"2,45|467",0.4988056194677401
"2,45|567",0.4988056194677401
"2,46|47",0.3372851686554493
"2,46|56",0.8689149873170546
"2,46|57",0.5183197344278415
"2,46|67",0.8689149873170546
"2,46|457",0.8689149873170546
"2,46|567",0.8689149873170546
"2,47|56",0.3372851686554493
"2,47|57",0.3372851686554493
"2,47|67",0.3372851686554493
"2,47|456",0.3372851686554493
"2,47|567",0.3372851686554493
"2,56|57",0.5183197344278415
"2,56|67",0.8945110940332194
"2,56|457",0.8945110940332194
"2,56|467",0.8945110940332194
"2,57|67",0.5183197344278415
"2,57|456",0.5183197344278415
"2,57|467",0.5183197344278415
"2,67|456",0.9211595624427635
"2,67|457",0.9211595624427635
"2,456|457",0.9602898424417203
"2,456|467",1.1643917616791868
"2,456|567",1.1643917616791868
"2,457|467",0.9602898424417203
"2,457|567",0.9602898424417203
"2,467|567",1.2167104055954325
"2,4|5|6",0.08929937458449466
"2,4|5|7",0.08929937458449466
"2,4|5|67",0.08929937458449466
"2,4|6|7",0.08929937458449466
"2,4|6|57",0.08929937458449466
"2,4|7|56",0.08929937458449466
"2,4|56|57",0.08929937458449466
"2,4|56|67",0.08929937458449466
"2,4|57|67",0.08929937458449466
"2,5|6|7",0.10654018141046592
"2,5|6|47",0.26970028608461044
"2,5|7|46",0.10654018141046592
"2,5|46|47",0.26970028608461044
"2,5|46|67",0.26970028608461044
"2,5|47|67",0.26970028608461044
"2,6|7|45",0.10654018141046592
"2,6|45|47",0.3372851686554493
"2,6|45|57",0.4988056194677401
"2,6|47|57",0.3372851686554493
"2,7|45|46",0.10654018141046592
"2,7|45|56",0.10654018141046592
"2,7|46|56",0.10654018141046592
"2,45|46|47",0.3372851686554493
"2,45|46|56",0.4988056194677401
"2,45|46|57",0.4988056194677401
"2,45|46|67",0.4988056194677401
"2,45|46|567",0.4988056194677401
"2,45|47|56",0.3372851686554493
"2,45|47|57",0.3372851686554493
"2,45|47|67",0.3372851686554493
"2,45|47|567",0.3372851686554493
"2,45|56|57",0.4988056194677401
"2,45|56|67",0.4988056194677401
"2,45|56|467",0.4988056194677401
"2,45|57|67",0.4988056194677401
"2,45|57|467",0.4988056194677401
"2,45|467|567",0.4988056194677401
"2,46|47|56",0.3372851686554493
"2,46|47|57",0.3372851686554493
"2,46|47|67",0.3372851686554493
"2,46|47|567",0.3372851686554493
"2,46|56|57",0.5183197344278415
"2,46|56|67",0.8689149873170546
"2,46|56|457",0.8689149873170546
"2,46|57|67",0.5183197344278415
"2,46|67|457",0.8689149873170546
"2,46|457|567",0.8689149873170546
"2,47|56|57",0.3372851686554493
"2,47|56|67",0.3372851686554493
"2,47|57|67",0.3372851686554493
"2,47|57|456",0.3372851686554493
"2,47|67|456",0.3372851686554493
"2,47|456|567",0.3372851686554493
"2,56|57|67",0.5183197344278415
"2,56|57|467",0.5183197344278415
"2,56|67|457",0.8945110940332194
"2,56|457|467",0.8945110940332194
"2,57|67|456",0.5183197344278415
"2,57|456|467",0.5183197344278415
"2,67|456|457",0.9211595624427635
"2,456|457|467",0.9602898424417203
"2,456|457|567",0.9602898424417203
"2,456|467|567",1.1643917616791868
"2,457|467|567",0.9602898424417203
"2,4|5|6|7",0.08929937458449466
"2,4|56|57|67",0.08929937458449466
"2,5|46|47|67",0.26970028608461044
"2,6|45|47|57",0.3372851686554493
"2,7|45|46|56",0.10654018141046592
"2,45|46|47|56",0.3372851686554493
"2,45|46|47|57",0.3372851686554493
"2,45|46|47|67",0.3372851686554493
"2,45|46|47|567",0.3372851686554493
"2,45|46|56|57",0.4988056194677401
"2,45|46|56|67",0.4988056194677401
"2,45|46|57|67",0.4988056194677401
"2,45|47|56|57",0.3372851686554493
"2,45|47|56|67",0.3372851686554493
"2,45|47|57|67",0.3372851686554493
"2,45|56|57|67",0.4988056194677401
"2,45|56|57|467",0.4988056194677401
"2,46|47|56|57",0.3372851686554493
"2,46|47|56|67",0.3372851686554493
"2,46|47|57|67",0.3372851686554493
"2,46|56|57|67",0.5183197344278415
"2,46|56|67|457",0.8689149873170546
"2,47|56|57|67",0.3372851686554493
"2,47|57|67|456",0.3372851686554493
"2,456|457|467|567",0.9602898424417203
"2,45|46|47|56|57",0.3372851686554493
"2,45|46|47|56|67",0.3372851686554493
"2,45|46|47|57|67",0.3372851686554493
"2,45|46|56|57|67",0.4988056194677401
"2,45|47|56|57|67",0.3372851686554493
"2,46|47|56|57|67",0.3372851686554493
"2,45|46|47|56|57|67",0.3372851686554493
"3,4",0.14684733999773505
"3,5",0.10558323290745578
"3,6",0.10281014000223392
"3,7",0.5822486537045507
"3,45",0.3765820165518561
"3,46",0.3685742180842678
"3,47",0.8412135737552684
"3,56",0.3522399874579507
"3,57",0.7894138884471579
"3,67",0.7887799981319833
"3,456",0.8306298018393162
"3,457",1.162370035327002
"3,467",1.1733384385161618
"3,567",1.1411664211753
"3,4567",1.563624308587618
"3,4|5",0.10558323290745578
"3,4|6",0.10281014000223392
"3,4|7",0.14684733999773505
"3,4|56",0.14684733999773505
"3,4|57",0.14684733999773505
"3,4|67",0.14684733999773505
"3,4|567",0.14684733999773505
"3,5|6",0.10281014000223392
"3,5|7",0.10558323290745578
"3,5|46",0.10558323290745578
"3,5|47",0.10558323290745578
"3,5|67",0.10558323290745578
"3,5|467",0.10558323290745578
"3,6|7",0.10281014000223392
"3,6|45",0.10281014000223392
"3,6|47",0.10281014000223392
"3,6|57",0.10281014000223392
"3,6|457",0.10281014000223392
"3,7|45",0.3765820165518561
"3,7|46",0.3685742180842678
"3,7|56",0.3522399874579507
"3,7|456",0.5822486537045507
"3,45|46",0.3685742180842678
"3,45|47",0.3765820165518561
"3,45|56",0.3522399874579507
"3,45|57",0.3765820165518561
"3,45|67",0.3765820165518561
"3,45|467",0.3765820165518561
"3,45|567",0.3765820165518561
"3,46|47",0.3685742180842678
"3,46|56",0.3522399874579507
"3,46|57",0.3685742180842678
"3,46|67",0.3685742180842678
"3,46|457",0.3685742180842678
"3,46|567",0.3685742180842678
"3,47|56",0.3522399874579507
"3,47|57",0.7894138884471579
"3,47|67",0.7887799981319833
"3,47|456",0.8306298018393162
"3,47|567",0.8412135737552684
"3,56|57",0.3522399874579507
"3,56|67",0.3522399874579507
"3,56|457",0.3522399874579507
"3,56|467",0.3522399874579507
"3,57|67",0.7887799981319833
"3,57|456",0.7894138884471579
"3,57|467",0.7894138884471579
"3,67|456",0.7887799981319833
"3,67|457",0.7887799981319833
"3,456|457",0.8306298018393162
"3,456|467",0.8306298018393162
"3,456|567",0.8306298018393162
"3,457|467",1.162370035327002
"3,457|567",1.1411664211753
"3,467|567",1.1411664211753
"3,4|5|6",0.10281014000223392
"3,4|5|7",0.10558323290745578
"3,4|5|67",0.10558323290745578
"3,4|6|7",0.10281014000223392
"3,4|6|57",0.10281014000223392
"3,4|7|56",0.14684733999773505
"3,4|56|57",0.14684733999773505
"3,4|56|67",0.14684733999773505
"3,4|57|67",0.14684733999773505
"3,5|6|7",0.10281014000223392
"3,5|6|47",0.10281014000223392
"3,5|7|46",0.10558323290745578
"3,5|46|47",0.10558323290745578
"3,5|46|67",0.10558323290745578
"3,5|47|67",0.10558323290745578
"3,6|7|45",0.10281014000223392
"3,6|45|47",0.10281014000223392
"3,6|45|57",0.10281014000223392
"3,6|47|57",0.10281014000223392
"3,7|45|46",0.3685742180842678
"3,7|45|56",0.3522399874579507
"3,7|46|56",0.3522399874579507
"3,45|46|47",0.3685742180842678
"3,45|46|56",0.3522399874579507
"3,45|46|57",0.3685742180842678
"3,45|46|67",0.3685742180842678
"3,45|46|567",0.3685742180842678
"3,45|47|56",0.3522399874579507
"3,45|47|57",0.3765820165518561
"3,45|47|67",0.3765820165518561
"3,45|47|567",0.3765820165518561
"3,45|56|57",0.3522399874579507
"3,45|56|67",0.3522399874579507
"3,45|56|467",0.3522399874579507
"3,45|57|67",0.3765820165518561
"3,45|57|467",0.3765820165518561
"3,45|467|567",0.3765820165518561
"3,46|47|56",0.3522399874579507
"3,46|47|57",0.3685742180842678
"3,46|47|67",0.3685742180842678
"3,46|47|567",0.3685742180842678
"3,46|56|57",0.3522399874579507
"3,46|56|67",0.3522399874579507
"3,46|56|457",0.3522399874579507
"3,46|57|67",0.3685742180842678
"3,46|67|457",0.3685742180842678
"3,46|457|567",0.3685742180842678
"3,47|56|57",0.3522399874579507
"3,47|56|67",0.3522399874579507
"3,47|57|67",0.7887799981319833
"3,47|57|456",0.7894138884471579
"3,47|67|456",0.7887799981319833
"3,47|456|567",0.8306298018393162
"3,56|57|67",0.3522399874579507
"3,56|57|467",0.3522399874579507
"3,56|67|457",0.3522399874579507
"3,56|457|467",0.3522399874579507
"3,57|67|456",0.7887799981319833
"3,57|456|467",0.7894138884471579
"3,67|456|457",0.7887799981319833
"3,456|457|467",0.8306298018393162
"3,456|457|567",0.8306298018393162
"3,456|467|567",0.8306298018393162
"3,457|467|567",1.1411664211753
"3,4|5|6|7",0.10281014000223392
"3,4|56|57|67",0.14684733999773505
"3,5|46|47|67",0.10558323290745578
"3,6|45|47|57",0.10281014000223392
"3,7|45|46|56",0.3522399874579507
"3,45|46|47|56",0.3522399874579507
"3,45|46|47|57",0.3685742180842678
"3,45|46|47|67",0.3685742180842678
"3,45|46|47|567",0.3685742180842678
"3,45|46|56|57",0.3522399874579507
"3,45|46|56|67",0.3522399874579507
"3,45|46|57|67",0.3685742180842678
"3,45|47|56|57",0.3522399874579507
"3,45|47|56|67",0.3522399874579507
"3,45|47|57|67",0.3765820165518561
"3,45|56|57|67",0.3522399874579507
"3,45|56|57|467",0.3522399874579507
"3,46|47|56|57",0.3522399874579507
"3,46|47|56|67",0.3522399874579507
"3,46|47|57|67",0.3685742180842678
"3,46|56|57|67",0.3522399874579507
"3,46|56|67|457",0.3522399874579507
"3,47|56|57|67",0.3522399874579507
"3,47|57|67|456",0.7887799981319833
"3,456|457|467|567",0.8306298018393162
"3,45|46|47|56|57",0.3522399874579507
"3,45|46|47|56|67",0.3522399874579507
"3,45|46|47|57|67",0.3685742180842678
"3,45|46|56|57|67",0.3522399874579507
"3,45|47|56|57|67",0.3522399874579507
"3,46|47|56|57|67",0.3522399874579507
"3,45|46|47|56|57|67",0.3522399874579507
"01,4",1.0639291942450866
"01,5",1.0292305719475718
"01,6",0.5313669988140539
"01,7",0.3371274723094102
"01,45",2.1076301837092886
"01,46",1.74009744769627
"01,47",1.559275993473429
"01,56",1.5870384427686455
"01,57",1.619204958587894
"01,67",1.2227107517960645
"01,456",2.6622200910556493
"01,457",2.7495793333533687
"01,467",2.5448226125868287
"01,567",2.4470123213571404
"01,4567",3.3377026723722545
"01,4|5",1.0292305719475718
"01,4|6",0.5313669988140539
"01,4|7",0.3371274723094102
"01,4|56",1.0639291942450866
"01,4|57",1.0639291942450866
"01,4|67",1.0639291942450866
"01,4|567",1.0639291942450866
"01,5|6",0.5313669988140539
"01,5|7",0.3371274723094102
"01,5|46",1.0292305719475718
"01,5|47",1.0292305719475718
"01,5|67",1.0292305719475718
"01,5|467",1.0292305719475718
"01,6|7",0.3371274723094102
"01,6|45",0.5313669988140539
"01,6|47",0.5313669988140539
"01,6|57",0.5313669988140539
"01,6|457",0.5313669988140539
"01,7|45",0.3371274723094102
"01,7|46",0.3371274723094102
"01,7|56",0.3371274723094102
"01,7|456",0.3371274723094102
"01,45|46",1.74009744769627
"01,45|47",1.559275993473429
"01,45|56",1.5870384427686455
"01,45|57",1.619204958587894
"01,45|67",1.2227107517960645
"01,45|467",2.1076301837092886
"01,45|567",2.1076301837092886
"01,46|47",1.559275993473429
"01,46|56",1.5870384427686455
"01,46|57",1.619204958587894
"01,46|67",1.2227107517960645
"01,46|457",1.74009744769627
"01,46|567",1.74009744769627
"01,47|56",1.559275993473429
"01,47|57",1.559275993473429
"01,47|67",1.2227107517960645
"01,47|456",1.559275993473429
"01,47|567",1.559275993473429
"01,56|57",1.5870384427686455
"01,56|67",1.2227107517960645
"01,56|457",1.5870384427686455
"01,56|467",1.5870384427686455
"01,57|67",1.2227107517960645
"01,57|456",1.619204958587894
"01,57|467",1.619204958587894
"01,67|456",1.2227107517960645
"01,67|457",1.2227107517960645
"01,456|457",2.6622200910556493
"01,456|467",2.5448226125868287
"01,456|567",2.4470123213571404
"01,457|467",2.5448226125868287
"01,457|567",2.4470123213571404
"01,467|567",2.4470123213571404
"01,4|5|6",0.5313669988140539
"01,4|5|7",0.3371274723094102
"01,4|5|67",1.0292305719475718
"01,4|6|7",0.3371274723094102
"01,4|6|57",0.5313669988140539
"01,4|7|56",0.3371274723094102
"01,4|56|57",1.0639291942450866
"01,4|56|67",1.0639291942450866
"01,4|57|67",1.0639291942450866
"01,5|6|7",0.3371274723094102
"01,5|6|47",0.5313669988140539
"01,5|7|46",0.3371274723094102
"01,5|46|47",1.0292305719475718
"01,5|46|67",1.0292305719475718
"01,5|47|67",1.0292305719475718
"01,6|7|45",0.3371274723094102
"01,6|45|47",0.5313669988140539
"01,6|45|57",0.5313669988140539
"01,6|47|57",0.5313669988140539
"01,7|45|46",0.3371274723094102
"01,7|45|56",0.3371274723094102
"01,7|46|56",0.3371274723094102
"01,45|46|47",1.559275993473429
"01,45|46|56",1.5870384427686455
"01,45|46|57",1.619204958587894
"01,45|46|67",1.2227107517960645
"01,45|46|567",1.74009744769627
"01,45|47|56",1.559275993473429
"01,45|47|57",1.559275993473429
"01,45|47|67",1.2227107517960645
"01,45|47|567",1.559275993473429
"01,45|56|57",1.5870384427686455
"01,45|56|67",1.2227107517960645
"01,45|56|467",1.5870384427686455
"01,45|57|67",1.2227107517960645
"01,45|57|467",1.619204958587894
"01,45|467|567",2.1076301837092886
"01,46|47|56",1.559275993473429
"01,46|47|57",1.559275993473429
"01,46|47|67",1.2227107517960645
"01,46|47|567",1.559275993473429
"01,46|56|57",1.5870384427686455
"01,46|56|67",1.2227107517960645
"01,46|56|457",1.5870384427686455
"01,46|57|67",1.2227107517960645
"01,46|67|457",1.2227107517960645
"01,46|457|567",1.74009744769627
"01,47|56|57",1.559275993473429
"01,47|56|67",1.2227107517960645
"01,47|57|67",1.2227107517960645
"01,47|57|456",1.559275993473429
"01,47|67|456",1.2227107517960645
"01,47|456|567",1.559275993473429
"01,56|57|67",1.2227107517960645
"01,56|57|467",1.5870384427686455
"01,56|67|457",1.2227107517960645
"01,56|457|467",1.5870384427686455
"01,57|67|456",1.2227107517960645
"01,57|456|467",1.619204958587894
"01,67|456|457",1.2227107517960645
"01,456|457|467",2.5448226125868287
"01,456|457|567",2.4470123213571404
"01,456|467|567",2.4470123213571404
"01,457|467|567",2.4470123213571404
"01,4|5|6|7",0.3371274723094102
"01,4|56|57|67",1.0639291942450866
"01,5|46|47|67",1.0292305719475718
"01,6|45|47|57",0.5313669988140539
"01,7|45|46|56",0.3371274723094102
"01,45|46|47|56",1.559275993473429
"01,45|46|47|57",1.559275993473429
"01,45|46|47|67",1.2227107517960645
"01,45|46|47|567",1.559275993473429
"01,45|46|56|57",1.5870384427686455
"01,45|46|56|67",1.2227107517960645
